,Pond.ID,AKAs,Year,Depth,RASY.Count.1,RASY.Count.2,Avg.RASY.Count,Area,Canopy,RASYdens,growthrate2,RASYdens_t2,gr_t2,totalSummerPrecip_mm,avgMaxSummerTemp_C,avgMinSummerTemp_C,avgMax_MinSummerTemp_C,summer_mm_t1,summer_mm_t2,WY.x,avgMaxTemp_C.x,days_thawed.x,avgMinTemp_C.x,avgMax_MinTemp_C.x,winter_mm_t2.x,winter_maxtemp_t1.x,spfaPDSI,spfaPDSIlag,sum,count,prop,min,max,avg,avg_dens,depth,wEggs
168,C7,"C-10, C020400-007",2004,36,18,21,20,250,85,0.08,0.23978654,0.046883586,-0.202732554,175.768,25.80498866,16.02040816,9.784580499,133.35,144.272,2004,6.869244936,148,-3.655616943,10.52486188,303.784,6.004273504,0.134285714,0.424285714,20,12,0.6,0,29,9.35,0.0374,23.52631579,940.203862
169,C7,"C-10, C020400-007",2005,30,18,18,18,250,85,0.072,0.499264415,0.023716527,-1.47221949,87.122,28.46994536,16.70309654,11.76684882,175.768,133.35,2005,6.830808081,142,-4.185606061,11.01641414,530.352,6.869244936,0.041428571,1.302857143,20,12,0.6,0,29,9.35,0.0374,23.52631579,888.8780392
170,C7,"C-10, C020400-007",2006,24,15,11,13,250,85,0.052,-0.202732554,0.076961041,-0.972955075,136.906,27.92843691,16.56308851,11.3653484,87.122,175.768,2006,8.482905983,157,-2.545787546,11.02869353,485.394,6.830808081,3.147142857,0.134285714,20,12,0.6,0,29,9.35,0.0374,23.52631579,861.5654096
171,C7,"C-10, C020400-007",2007,28,0,0,0,250,85,0,-1.47221949,0.069526063,0,125.476,27.79599271,15.6284153,12.16757741,136.906,87.122,2007,8.443223443,155,-2.432844933,10.87606838,491.998,8.482905983,-1.39,0.041428571,20,12,0.6,0,29,9.35,0.0374,23.52631579,569.9955391
172,C7,"C-10, C020400-007",2008,24,1,1,1,250,85,0.004,-0.972955075,0.050693114,-0.34657359,157.48,27.58333333,15.97222222,11.61111111,125.476,136.906,2008,8.533697632,160,-2.143290832,10.67698846,718.566,8.443223443,2.171428571,3.147142857,20,12,0.6,0,29,9.35,0.0374,23.52631579,264.1456587
173,C7,"C-10, C020400-007",2009,26,0,0,0,250,85,0,0,0,0,291.338,27.1953405,16.69354839,10.50179211,157.48,125.476,2009,7.682539683,144,-3.857142857,11.53968254,617.22,8.533697632,1.68,-1.39,20,12,0.6,0,29,9.35,0.0374,23.52631579,333.9811552
174,C7,"C-10, C020400-007",2010,30,0,0,0,250,85,0,-0.34657359,0.003992021,0,159.258,29.01433692,16.69354839,12.32078853,291.338,157.48,2010,8.623321123,157,-1.184371184,9.807692308,607.314,7.682539683,-1.4,2.171428571,20,12,0.6,0,29,9.35,0.0374,23.52631579,379.418203
175,C7,"C-10, C020400-007",2011,28,0,0,0,250,85,0,0,0,1.666102255,401.066,28.57526882,16.87275986,11.70250896,159.258,291.338,2011,7.155067155,148,-4.13003663,11.28510379,420.624,8.623321123,1.992857143,1.68,20,12,0.6,0,29,9.35,0.0374,23.52631579,450.8086068
176,C7,"C-10, C020400-007",2012,27,0,0,0,250,85,0,0,0,0,137.16,29.24731183,17.27598566,11.97132616,401.066,159.258,2012,11.2973138,172,-0.451770452,11.74908425,714.248,7.155067155,-1.994285714,-1.4,20,12,0.6,0,29,9.35,0.0374,23.52631579,465.5172308
177,C7,"C-10, C020400-007",2013,20,27,27,27,250,85,0.108,1.666102255,0,-1.666102255,151.384,28.24074074,17.42592593,10.81481481,137.16,401.066,2013,8.401234568,161,-1.530864198,9.932098765,499.872,11.2973138,-0.161428571,1.992857143,20,12,0.6,0,29,9.35,0.0374,23.52631579,557.4374386
178,C7,"C-10, C020400-007",2014,25,0,0,0,250,85,0,0,0,0,162.56,27.46415771,15.45698925,12.00716846,151.384,137.16,2014,6.95970696,139,-4.792429792,11.75213675,466.852,8.401234568,-1.127142857,-1.994285714,20,12,0.6,0,29,9.35,0.0374,23.52631579,578.1035084
179,C7,"C-10, C020400-007",2015,18,0,0,0,250,85,0,-1.666102255,0.102556588,1.609437912,86.106,29.06810036,16.87275986,12.1953405,162.56,151.384,2015,6.48046398,140,-4.618437118,11.0989011,406.654,6.95970696,-2.591428571,-0.161428571,20,12,0.6,0,29,9.35,0.0374,23.52631579,552.0308749
180,C7,"C-10, C020400-007",2017,19,0,0,0,250,85,0,0,0,1.700598691,164.084,27.79569892,15.91397849,11.88172043,169.418,86.106,2017,9.691697192,166,-1.510989011,11.2026862,483.87,11.45112325,-2.134285714,-2.591428571,20,12,0.6,0,29,9.35,0.0374,23.52631579,170.0436918
181,C7,"C-10, C020400-007",2018,18,24,24,24,250,85,0.096,1.609437912,0,-1.262864322,168.656,29.56989247,18.53942652,11.03046595,164.084,169.418,2018,9.014041514,156,-1.929181929,10.94322344,403.606,9.691697192,1.014285714,-3.891428571,20,12,0.6,0,29,9.35,0.0374,23.52631579,390.589142
182,C7,"C-10, C020400-007",2019,16,29,29,29,250,85,0.116,1.700598691,0,NA,185.166,29.10394265,16.59498208,12.50896057,168.656,164.084,2019,7.295482295,160,-2.683150183,9.978632479,423.164,9.014041514,2.084285714,-2.134285714,20,12,0.6,0,29,9.35,0.0374,23.52631579,681.300151
183,Centre Pike,,2000,35,NA,NA,190,648,22,0.293209877,NA,NA,NA,154.686,26.03046595,14.88351254,11.14695341,149.098,113.284,2000,9.352363413,157,-2.387968079,11.74033149,0,8.925518926,0.94,0.13,21,21,1,6,838,271.4047619,0.418834509,51.65,21.35677494
184,Centre Pike,,2001,35,166,177,171,648,22,0.263888889,NA,NA,NA,176.53,28.25268817,15.69892473,12.55376344,154.686,149.098,2001,6.993284493,153,-3.788156288,10.78144078,581.66,9.352363413,-0.93,-0.534285714,21,21,1,6,838,271.4047619,0.418834509,51.65,22.38050002
185,Centre Pike,,2002,38,363,318,340,648,22,0.524691358,0.289804525,0.257127404,0.375071331,144.272,28.38041431,15.60263653,12.77777778,176.53,154.686,2002,10.85635359,176,-1.362799263,12.21915285,448.31,6.993284493,0.424285714,0.94,21,21,1,6,838,271.4047619,0.418834509,51.65,147.8177487
186,Centre Pike,,2003,43,611,571,591,648,22,0.912037037,0.618006079,0.234193388,-0.026892865,133.35,28.18996416,17.41039427,10.77956989,144.272,176.53,2003,6.004273504,137,-4.844322344,10.84859585,431.8,10.85635359,1.302857143,-0.93,21,21,1,6,838,271.4047619,0.418834509,51.65,260.2795278
187,Centre Pike,,2004,43,703,738,721,648,22,1.112654321,0.375071331,0.421792001,0.075092784,175.768,25.80498866,16.02040816,9.784580499,133.35,144.272,2004,6.869244936,148,-3.655616943,10.52486188,303.784,6.004273504,0.134285714,0.424285714,21,21,1,6,838,271.4047619,0.418834509,51.65,385.6207785
188,Centre Pike,,2005,48,527,593,560,648,22,0.864197531,-0.026892865,0.648169185,-0.39422868,87.122,28.46994536,16.70309654,11.76684882,175.768,133.35,2005,6.830808081,142,-4.185606061,11.01641414,530.352,6.869244936,0.041428571,1.302857143,21,21,1,6,838,271.4047619,0.418834509,51.65,437.1709728
189,Centre Pike,,2006,55,860,816,838,648,22,1.293209877,0.075092784,0.747945129,-1.006855918,136.906,27.92843691,16.56308851,11.3653484,87.122,175.768,2006,8.482905983,157,-2.545787546,11.02869353,485.394,6.830808081,3.147142857,0.134285714,21,21,1,6,838,271.4047619,0.418834509,51.65,790.3843314
190,Centre Pike,,2007,65,246,262,254,648,22,0.391975309,-0.39422868,0.622830682,0.455392705,125.476,27.79599271,15.6284153,12.16757741,136.906,87.122,2007,8.443223443,155,-2.432844933,10.87606838,491.998,8.482905983,-1.39,0.041428571,21,21,1,6,838,271.4047619,0.418834509,51.65,259.4945712
191,Centre Pike,,2008,64,113,110,111,648,22,0.171296296,-1.006855918,0.829952529,0.428725116,157.48,27.58333333,15.97222222,11.61111111,125.476,136.906,2008,8.533697632,160,-2.143290832,10.67698846,718.566,8.443223443,2.171428571,3.147142857,21,21,1,6,838,271.4047619,0.418834509,51.65,174.0802573
192,Centre Pike,,2009,66,620,646,633,648,22,0.976851852,0.455392705,0.330723824,-0.441852225,291.338,27.1953405,16.69354839,10.50179211,157.48,125.476,2009,7.682539683,144,-3.857142857,11.53968254,617.22,8.533697632,1.68,-1.39,21,21,1,6,838,271.4047619,0.418834509,51.65,131.8569233
193,Centre Pike,,2010,78,262,264,263,648,22,0.405864198,0.428725116,0.158111081,-0.107328469,159.258,29.01433692,16.69354839,12.32078853,291.338,157.48,2010,8.623321123,157,-1.184371184,9.807692308,607.314,7.682539683,-1.4,2.171428571,21,21,1,6,838,271.4047619,0.418834509,51.65,104.1983833
194,Centre Pike,,2011,63,252,260,261,648,22,0.402777778,-0.441852225,0.681505606,-0.378080074,401.066,28.57526882,16.87275986,11.70250896,159.258,291.338,2011,7.155067155,148,-4.13003663,11.28510379,420.624,8.623321123,1.992857143,1.68,21,21,1,6,838,271.4047619,0.418834509,51.65,96.16839091
195,Centre Pike,,2012,63,195,221,212,648,22,0.327160494,-0.107328469,0.340652201,-0.419751794,137.16,29.24731183,17.27598566,11.97132616,401.066,159.258,2012,11.2973138,172,-0.451770452,11.74908425,714.248,7.155067155,-1.994285714,-1.4,21,21,1,6,838,271.4047619,0.418834509,51.65,79.32686824
196,Centre Pike,,2013,63,118,126,122,648,22,0.188271605,-0.378080074,0.338454398,-0.184766549,151.384,28.24074074,17.42592593,10.81481481,137.16,401.066,2013,8.401234568,161,-1.530864198,9.932098765,499.872,11.2973138,-0.161428571,1.992857143,21,21,1,6,838,271.4047619,0.418834509,51.65,74.43371218
197,Centre Pike,,2014,70,87,94,91,648,22,0.140432099,-0.419751794,0.283041693,-1.287939214,162.56,27.46415771,15.45698925,12.00716846,151.384,137.16,2014,6.95970696,139,-4.792429792,11.75213675,466.852,8.401234568,-1.127142857,-1.994285714,21,21,1,6,838,271.4047619,0.418834509,51.65,140.33144
198,Centre Pike,,2015,25,86,81,84,648,22,0.12962963,-0.184766549,0.172499818,-0.062581571,86.106,29.06810036,16.87275986,12.1953405,162.56,151.384,2015,6.48046398,140,-4.618437118,11.0989011,406.654,6.95970696,-2.591428571,-0.161428571,21,21,1,6,838,271.4047619,0.418834509,51.65,111.726019
199,Centre Pike,,2016,21,6,6,6,648,22,0.009259259,-1.287939214,0.131407225,0.804718956,169.418,29.40898345,17.39952719,12.00945626,86.106,162.56,2016,11.45112325,169,-0.230722526,11.68184578,464.566,6.48046398,-3.891428571,-1.127142857,21,21,1,6,838,271.4047619,0.418834509,51.65,177.299857
200,Centre Pike,,2017,23,74,74,74,648,22,0.114197531,-0.062581571,0.121889818,-0.425876105,164.084,27.79569892,15.91397849,11.88172043,169.418,86.106,2017,9.691697192,166,-1.510989011,11.2026862,483.87,11.45112325,-2.134285714,-2.591428571,21,21,1,6,838,271.4047619,0.418834509,51.65,88.1064836
201,Centre Pike,,2018,55,31,37,34,648,22,0.052469136,0.804718956,0.009216655,0.588227388,168.656,29.56989247,18.53942652,11.03046595,164.084,169.418,2018,9.014041514,156,-1.929181929,10.94322344,403.606,9.691697192,1.014285714,-3.891428571,21,21,1,6,838,271.4047619,0.418834509,51.65,63.69820596
202,Centre Pike,,2019,80,30,32,31,648,22,0.047839506,-0.425876105,0.108134443,NA,185.166,29.10394265,16.59498208,12.50896057,168.656,164.084,2019,7.295482295,160,-2.683150183,9.978632479,423.164,9.014041514,2.084285714,-2.134285714,21,21,1,6,838,271.4047619,0.418834509,51.65,165.9194398
203,Clearcut,,2000,65,NA,NA,14,233,52,0.060085837,NA,NA,NA,154.686,26.03046595,14.88351254,11.14695341,149.098,113.284,2000,9.352363413,157,-2.387968079,11.74033149,0,8.925518926,0.94,0.13,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,339.5941799
204,Clearcut,,2001,78,NA,NA,17,233,52,0.072961373,NA,NA,NA,176.53,28.25268817,15.69892473,12.55376344,154.686,149.098,2001,6.993284493,153,-3.788156288,10.78144078,581.66,9.352363413,-0.93,-0.534285714,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,237.0362894
205,Clearcut,,2002,73,0,0,0,233,52,0,-1.354025101,0.058349883,1.994492023,144.272,28.38041431,15.60263653,12.77777778,176.53,154.686,2002,10.85635359,176,-1.362799263,12.21915285,448.31,6.993284493,0.424285714,0.94,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,467.0381771
206,Clearcut,,2003,68,35,30,32,233,52,0.137339056,0.303067902,0.070422464,0.711736682,133.35,28.18996416,17.41039427,10.77956989,144.272,176.53,2003,6.004273504,137,-4.844322344,10.84859585,431.8,10.85635359,1.302857143,-0.93,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,590.7260184
207,Clearcut,,2004,60,51,55,53,233,52,0.227467811,1.994492023,0,-1.994492023,175.768,25.80498866,16.02040816,9.784580499,133.35,144.272,2004,6.869244936,148,-3.655616943,10.52486188,303.784,6.004273504,0.134285714,0.424285714,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,485.0156063
208,Clearcut,,2005,66,135,137,136,233,52,0.583690987,0.711736682,0.128691372,-0.776342548,87.122,28.46994536,16.70309654,11.76684882,175.768,133.35,2005,6.830808081,142,-4.185606061,11.01641414,530.352,6.869244936,0.041428571,1.302857143,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,313.8097682
209,Clearcut,,2006,0,0,0,0,233,52,0,-1.994492023,0.204953357,0.549306144,136.906,27.92843691,16.56308851,11.3653484,87.122,175.768,2006,8.482905983,157,-2.545787546,11.02869353,485.394,6.830808081,3.147142857,0.134285714,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,395.5450013
210,Clearcut,,2007,74,28,28,28,233,52,0.120171674,-0.776342548,0.45975819,-0.878928959,125.476,27.79599271,15.6284153,12.16757741,136.906,87.122,2007,8.443223443,155,-2.432844933,10.87606838,491.998,8.482905983,-1.39,0.041428571,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,253.1709869
211,Clearcut,,2008,77,2,2,2,233,52,0.008583691,0.549306144,0,-0.202732554,157.48,27.58333333,15.97222222,11.61111111,125.476,136.906,2008,8.533697632,160,-2.143290832,10.67698846,718.566,8.443223443,2.171428571,3.147142857,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,237.0421094
212,Clearcut,,2009,45,4,4,4,233,52,0.017167382,-0.878928959,0.113481954,-0.804718956,291.338,27.1953405,16.69354839,10.50179211,157.48,125.476,2009,7.682539683,144,-3.857142857,11.53968254,617.22,8.533697632,1.68,-1.39,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,99.24720744
213,Clearcut,,2010,88,1,1,1,233,52,0.004291845,-0.202732554,0.008547061,-0.34657359,159.258,29.01433692,16.69354839,12.32078853,291.338,157.48,2010,8.623321123,157,-1.184371184,9.807692308,607.314,7.682539683,-1.4,2.171428571,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,186.1408489
214,Clearcut,,2011,87,0,-9999,0,233,52,0,-0.804718956,0.017021688,0.549306144,401.066,28.57526882,16.87275986,11.70250896,159.258,291.338,2011,7.155067155,148,-4.13003663,11.28510379,420.624,8.623321123,1.992857143,1.68,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,250.9243347
215,Clearcut,,2012,0,0,-9999,0,233,52,0,-0.34657359,0.004282662,0.34657359,137.16,29.24731183,17.27598566,11.97132616,401.066,159.258,2012,11.2973138,172,-0.451770452,11.74908425,714.248,7.155067155,-1.994285714,-1.4,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,355.4146405
216,Clearcut,,2013,50,2,2,2,233,52,0.008583691,0.549306144,0,-0.549306144,151.384,28.24074074,17.42592593,10.81481481,137.16,401.066,2013,8.401234568,161,-1.530864198,9.932098765,499.872,11.2973138,-0.161428571,1.992857143,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,260.4568764
217,Clearcut,,2014,88,1,1,1,233,52,0.004291845,0.34657359,0,-0.34657359,162.56,27.46415771,15.45698925,12.00716846,151.384,137.16,2014,6.95970696,139,-4.792429792,11.75213675,466.852,8.401234568,-1.127142857,-1.994285714,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,504.2205524
218,Clearcut,,2015,94,0,0,0,233,52,0,-0.549306144,0.008547061,0,86.106,29.06810036,16.87275986,12.1953405,162.56,151.384,2015,6.48046398,140,-4.618437118,11.0989011,406.654,6.95970696,-2.591428571,-0.161428571,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,424.6930431
219,Clearcut,,2016,34,0,0,0,233,52,0,-0.34657359,0.004282662,0,169.418,29.40898345,17.39952719,12.00945626,86.106,162.56,2016,11.45112325,169,-0.230722526,11.68184578,464.566,6.48046398,-3.891428571,-1.127142857,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,294.2679735
220,Clearcut,,2017,65,0,0,0,233,52,0,0,0,1.763180262,164.084,27.79569892,15.91397849,11.88172043,169.418,86.106,2017,9.691697192,166,-1.510989011,11.2026862,483.87,11.45112325,-2.134285714,-2.591428571,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,301.8307123
221,Clearcut,,2018,65,0,0,0,233,52,0,0,0,1.282474679,168.656,29.56989247,18.53942652,11.03046595,164.084,169.418,2018,9.014041514,156,-1.929181929,10.94322344,403.606,9.691697192,1.014285714,-3.891428571,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,195.9047292
222,Clearcut,,2019,68,29,36,33,233,52,0.141630901,1.763180262,0,NA,185.166,29.10394265,16.59498208,12.50896057,168.656,164.084,2019,7.295482295,160,-2.683150183,9.978632479,423.164,9.014041514,2.084285714,-2.134285714,21,13,0.619047619,0,136,15.95238095,0.068465154,60.42857143,417.1817158
223,D1,"D-03, C-09, D012800-001",2000,8,NA,NA,15,750,66,0.02,NA,NA,NA,154.686,26.03046595,14.88351254,11.14695341,149.098,113.284,2000,9.352363413,157,-2.387968079,11.74033149,0,8.925518926,0.94,0.13,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,240.1810956
224,D1,"D-03, C-09, D012800-001",2001,28,6,6,6,750,66,0.008,NA,NA,NA,176.53,28.25268817,15.69892473,12.55376344,154.686,149.098,2001,6.993284493,153,-3.788156288,10.78144078,581.66,9.352363413,-0.93,-0.534285714,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,160.683759
225,D1,"D-03, C-09, D012800-001",2002,26,0,0,0,750,66,0,-1.386294361,0.019802627,1.282474679,144.272,28.38041431,15.60263653,12.77777778,176.53,154.686,2002,10.85635359,176,-1.362799263,12.21915285,448.31,6.993284493,0.424285714,0.94,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,288.070899
226,D1,"D-03, C-09, D012800-001",2003,37,5,5,5,750,66,0.006666667,-0.07707534,0.00796817,0.693147181,133.35,28.18996416,17.41039427,10.77956989,144.272,176.53,2003,6.004273504,137,-4.844322344,10.84859585,431.8,10.85635359,1.302857143,-0.93,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,292.4763718
227,D1,"D-03, C-09, D012800-001",2004,25,12,12,12,750,66,0.016,1.282474679,0,0.263046548,175.768,25.80498866,16.02040816,9.784580499,133.35,144.272,2004,6.869244936,148,-3.655616943,10.52486188,303.784,6.004273504,0.134285714,0.424285714,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,626.6825532
228,D1,"D-03, C-09, D012800-001",2005,30,23,23,23,750,66,0.030666667,0.693147181,0.006644543,-0.390079279,87.122,28.46994536,16.70309654,11.76684882,175.768,133.35,2005,6.830808081,142,-4.185606061,11.01641414,530.352,6.869244936,0.041428571,1.302857143,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,847.678658
229,D1,"D-03, C-09, D012800-001",2006,27,21,22,21,750,66,0.028,0.263046548,0.015873349,-0.852374046,136.906,27.92843691,16.56308851,11.3653484,87.122,175.768,2006,8.482905983,157,-2.545787546,11.02869353,485.394,6.830808081,3.147142857,0.134285714,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,664.6450708
230,D1,"D-03, C-09, D012800-001",2007,26,10,10,10,750,66,0.013333333,-0.390079279,0.030205842,0.217659036,125.476,27.79599271,15.6284153,12.16757741,136.906,87.122,2007,8.443223443,155,-2.432844933,10.87606838,491.998,8.482905983,-1.39,0.041428571,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,299.7213283
231,D1,"D-03, C-09, D012800-001",2008,24,3,3,3,750,66,0.004,-0.852374046,0.027615167,0.34657359,157.48,27.58333333,15.97222222,11.61111111,125.476,136.906,2008,8.533697632,160,-2.143290832,10.67698846,718.566,8.443223443,2.171428571,3.147142857,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,231.8588078
232,D1,"D-03, C-09, D012800-001",2009,26,15,18,16,750,66,0.021333333,0.217659036,0.013245227,-1.416606672,291.338,27.1953405,16.69354839,10.50179211,157.48,125.476,2009,7.682539683,144,-3.857142857,11.53968254,617.22,8.533697632,1.68,-1.39,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,270.4609534
233,D1,"D-03, C-09, D012800-001",2010,39,7,7,7,750,66,0.009333333,0.34657359,0.003992021,-1.039720771,159.258,29.01433692,16.69354839,12.32078853,291.338,157.48,2010,8.623321123,157,-1.184371184,9.807692308,607.314,7.682539683,-1.4,2.171428571,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,157.8822188
234,D1,"D-03, C-09, D012800-001",2011,22,0,0,0,750,66,0,-1.416606672,0.021108963,1.282474679,401.066,28.57526882,16.87275986,11.70250896,159.258,291.338,2011,7.155067155,148,-4.13003663,11.28510379,420.624,8.623321123,1.992857143,1.68,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,160.8554872
235,D1,"D-03, C-09, D012800-001",2012,25,0,0,0,750,66,0,-1.039720771,0.009290047,1.151292546,137.16,29.24731183,17.27598566,11.97132616,401.066,159.258,2012,11.2973138,172,-0.451770452,11.74908425,714.248,7.155067155,-1.994285714,-1.4,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,174.3698664
236,D1,"D-03, C-09, D012800-001",2013,18,12,12,12,750,66,0.016,1.282474679,0,-0.386594944,151.384,28.24074074,17.42592593,10.81481481,137.16,401.066,2013,8.401234568,161,-1.530864198,9.932098765,499.872,11.2973138,-0.161428571,1.992857143,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,231.0210437
237,D1,"D-03, C-09, D012800-001",2014,25,9,9,9,750,66,0.012,1.151292546,0,-0.111571776,162.56,27.46415771,15.45698925,12.00716846,151.384,137.16,2014,6.95970696,139,-4.792429792,11.75213675,466.852,8.401234568,-1.127142857,-1.994285714,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,241.0495774
238,D1,"D-03, C-09, D012800-001",2015,23,5,5,5,750,66,0.006666667,-0.386594944,0.015873349,-0.895879735,86.106,29.06810036,16.87275986,12.1953405,162.56,151.384,2015,6.48046398,140,-4.618437118,11.0989011,406.654,6.95970696,-2.591428571,-0.161428571,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,182.705644
239,D1,"D-03, C-09, D012800-001",2016,28,7,7,7,750,66,0.009333333,-0.111571776,0.011928571,-1.039720771,169.418,29.40898345,17.39952719,12.00945626,86.106,162.56,2016,11.45112325,169,-0.230722526,11.68184578,464.566,6.48046398,-3.891428571,-1.127142857,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,186.9817317
240,D1,"D-03, C-09, D012800-001",2017,16,0,0,0,750,66,0,-0.895879735,0.006644543,1.039720771,164.084,27.79569892,15.91397849,11.88172043,169.418,86.106,2017,9.691697192,166,-1.510989011,11.2026862,483.87,11.45112325,-2.134285714,-2.591428571,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,91.37884548
241,D1,"D-03, C-09, D012800-001",2018,18,0,0,0,750,66,0,-1.039720771,0.009290047,0,168.656,29.56989247,18.53942652,11.03046595,164.084,169.418,2018,9.014041514,156,-1.929181929,10.94322344,403.606,9.691697192,1.014285714,-3.891428571,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,64.72744514
242,D1,"D-03, C-09, D012800-001",2019,29,7,7,7,750,66,0.009333333,1.039720771,0,NA,185.166,29.10394265,16.59498208,12.50896057,168.656,164.084,2019,7.295482295,160,-2.683150183,9.978632479,423.164,9.014041514,2.084285714,-2.134285714,21,15,0.714285714,0,23,7.523809524,0.010031746,24.76190476,283.5218587
243,D5,D012800-005,2003,38,0,0,0,750,0,0,NA,NA,NA,133.35,28.18996416,17.41039427,10.77956989,144.272,176.53,2003,6.004273504,137,-4.844322344,10.84859585,431.8,10.85635359,1.302857143,-0.93,2,0,0,0,0,0,0,38,407.2258535
244,D5,D012800-005,2004,NA,0,0,0,750,0,0,NA,NA,NA,175.768,25.80498866,16.02040816,9.784580499,133.35,144.272,2004,6.869244936,148,-3.655616943,10.52486188,303.784,6.004273504,0.134285714,0.424285714,2,0,0,0,0,0,0,38,526.8157624
245,D6,"E-04, D020400-006",2000,25,NA,NA,10,250,85,0.04,NA,NA,NA,154.686,26.03046595,14.88351254,11.14695341,149.098,113.284,2000,9.352363413,157,-2.387968079,11.74033149,0,8.925518926,0.94,0.13,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,3.449921465
246,D6,"E-04, D020400-006",2001,20,1,1,1,250,85,0.004,NA,NA,NA,176.53,28.25268817,15.69892473,12.55376344,154.686,149.098,2001,6.993284493,153,-3.788156288,10.78144078,581.66,9.352363413,-0.93,-0.534285714,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,0
247,D6,"E-04, D020400-006",2002,23,0,0,0,250,85,0,-1.198947636,0.039220713,0.693147181,144.272,28.38041431,15.60263653,12.77777778,176.53,154.686,2002,10.85635359,176,-1.362799263,12.21915285,448.31,6.993284493,0.424285714,0.94,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,61.36626332
248,D6,"E-04, D020400-006",2003,24,0,0,0,250,85,0,-0.34657359,0.003992021,0.972955075,133.35,28.18996416,17.41039427,10.77956989,144.272,176.53,2003,6.004273504,137,-4.844322344,10.84859585,431.8,10.85635359,1.302857143,-0.93,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,168.4073296
249,D6,"E-04, D020400-006",2004,20,3,3,3,250,85,0.012,0.693147181,0,-0.34657359,175.768,25.80498866,16.02040816,9.784580499,133.35,144.272,2004,6.869244936,148,-3.655616943,10.52486188,303.784,6.004273504,0.134285714,0.424285714,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,222.0999687
250,D6,"E-04, D020400-006",2005,28,6,6,6,250,85,0.024,0.972955075,0,-0.972955075,87.122,28.46994536,16.70309654,11.76684882,175.768,133.35,2005,6.830808081,142,-4.185606061,11.01641414,530.352,6.869244936,0.041428571,1.302857143,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,206.9567263
251,D6,"E-04, D020400-006",2006,20,1,1,1,250,85,0.004,-0.34657359,0.011928571,-0.34657359,136.906,27.92843691,16.56308851,11.3653484,87.122,175.768,2006,8.482905983,157,-2.545787546,11.02869353,485.394,6.830808081,3.147142857,0.134285714,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,185.2640856
252,D6,"E-04, D020400-006",2007,25,0,0,0,250,85,0,-0.972955075,0.023716527,0,125.476,27.79599271,15.6284153,12.16757741,136.906,87.122,2007,8.443223443,155,-2.432844933,10.87606838,491.998,8.482905983,-1.39,0.041428571,21,9,0.428571429,0,10,1.666666667,0.006666667,23.14285714,62.01871943
